timestamp,open,high,low,close,volume
2021-02-24 16:00:00,5.8800,5.8900,5.8300,5.8300,3175
2021-02-24 15:59:00,5.8900,5.8900,5.8700,5.8900,1672
2021-02-24 15:58:00,5.8600,5.8700,5.8600,5.8700,1112
2021-02-24 15:57:00,5.8600,5.8900,5.8600,5.8750,2229
2021-02-24 15:56:00,5.8600,5.8600,5.8550,5.8550,561
2021-02-24 15:55:00,5.8600,5.8700,5.8500,5.8600,2583
2021-02-24 15:54:00,5.8600,5.8600,5.8600,5.8600,652
2021-02-24 15:53:00,5.8700,5.8700,5.8600,5.8600,1120
2021-02-24 15:52:00,5.8700,5.8700,5.8700,5.8700,110
2021-02-24 15:51:00,5.8600,5.8800,5.8500,5.8500,5958
2021-02-24 15:50:00,5.8600,5.8600,5.8600,5.8600,325
2021-02-24 15:49:00,5.8600,5.8600,5.8600,5.8600,304
2021-02-24 15:48:00,5.8400,5.8600,5.8400,5.8600,5499
2021-02-24 15:47:00,5.8500,5.8500,5.8400,5.8400,411
2021-02-24 15:46:00,5.8400,5.8400,5.8400,5.8400,230
2021-02-24 15:45:00,5.8400,5.8400,5.8400,5.8400,100
2021-02-24 15:44:00,5.8450,5.8450,5.8400,5.8400,2426
2021-02-24 15:43:00,5.8500,5.8500,5.8450,5.8450,1016
2021-02-24 15:42:00,5.8500,5.8500,5.8500,5.8500,505
2021-02-24 15:41:00,5.8500,5.8500,5.8500,5.8500,1125
2021-02-24 15:40:00,5.8500,5.8500,5.8500,5.8500,699
2021-02-24 15:39:00,5.8500,5.8500,5.8400,5.8500,1300
2021-02-24 15:38:00,5.8500,5.8500,5.8500,5.8500,506
2021-02-24 15:36:00,5.8500,5.8500,5.8400,5.8400,1961
2021-02-24 15:34:00,5.8500,5.8500,5.8500,5.8500,311
2021-02-24 15:33:00,5.8400,5.8400,5.8400,5.8400,389
2021-02-24 15:32:00,5.8400,5.8500,5.8400,5.8401,1023
2021-02-24 15:31:00,5.8300,5.8400,5.8300,5.8400,200
2021-02-24 15:30:00,5.8400,5.8400,5.8400,5.8400,128
2021-02-24 15:28:00,5.8400,5.8400,5.8400,5.8400,100
2021-02-24 15:27:00,5.8350,5.8350,5.8350,5.8350,200
2021-02-24 15:26:00,5.8350,5.8350,5.8350,5.8350,260
2021-02-24 15:25:00,5.8350,5.8350,5.8350,5.8350,102
2021-02-24 15:24:00,5.8300,5.8300,5.8300,5.8300,217
2021-02-24 15:23:00,5.9050,5.9050,5.8200,5.8300,13182
2021-02-24 15:21:00,5.9100,5.9100,5.9100,5.9100,300
2021-02-24 15:20:00,5.9100,5.9100,5.9100,5.9100,100
2021-02-24 15:18:00,5.9100,5.9100,5.9100,5.9100,515
2021-02-24 15:16:00,5.9100,5.9100,5.9100,5.9100,140
2021-02-24 15:15:00,5.9100,5.9100,5.9050,5.9050,455
2021-02-24 15:12:00,5.9350,5.9350,5.9091,5.9100,2415
2021-02-24 15:10:00,5.9400,5.9400,5.9400,5.9400,379
2021-02-24 15:09:00,5.9400,5.9400,5.9400,5.9400,100
2021-02-24 15:08:00,5.9399,5.9399,5.9399,5.9399,200
2021-02-24 15:07:00,5.9400,5.9400,5.9400,5.9400,234
2021-02-24 15:05:00,5.9600,5.9600,5.9300,5.9400,1449
2021-02-24 15:04:00,5.9600,5.9650,5.9527,5.9550,2631
2021-02-24 15:02:00,5.9700,5.9700,5.9630,5.9700,725
2021-02-24 15:01:00,5.9699,5.9700,5.9680,5.9680,746
