timestamp,open,high,low,close,volume
2020-12-17 20:00:00,1.9200,1.9200,1.9100,1.9200,9750
2020-12-17 19:59:00,1.9100,1.9100,1.9100,1.9100,1250
2020-12-17 19:58:00,1.9200,1.9200,1.9100,1.9100,2701
2020-12-17 19:57:00,1.9100,1.9100,1.9100,1.9100,3590
2020-12-17 19:56:00,1.9100,1.9100,1.9000,1.9000,2219
2020-12-17 19:55:00,1.9199,1.9199,1.9000,1.9000,1000
2020-12-17 19:54:00,1.9200,1.9200,1.9200,1.9200,1552
2020-12-17 19:53:00,1.9200,1.9200,1.9200,1.9200,5249
2020-12-17 19:52:00,1.9300,1.9300,1.9300,1.9300,300
2020-12-17 19:51:00,1.9300,1.9300,1.9300,1.9300,1782
2020-12-17 19:50:00,1.9300,1.9301,1.9200,1.9200,6850
2020-12-17 19:49:00,1.9200,1.9200,1.9100,1.9200,18810
2020-12-17 19:48:00,1.9200,1.9200,1.9200,1.9200,35001
2020-12-17 19:47:00,1.9300,1.9300,1.9200,1.9200,2089
2020-12-17 19:46:00,1.9300,1.9300,1.9300,1.9300,300
2020-12-17 19:45:00,1.9100,1.9100,1.9100,1.9100,35011
2020-12-17 19:44:00,1.9100,1.9100,1.9100,1.9100,28004
2020-12-17 19:43:00,1.9100,1.9100,1.9000,1.9100,12558
2020-12-17 19:42:00,1.9100,1.9100,1.9100,1.9100,20302
2020-12-17 19:41:00,1.9100,1.9100,1.9100,1.9100,100
2020-12-17 19:39:00,1.9100,1.9100,1.9100,1.9100,9410
2020-12-17 19:37:00,1.9000,1.9000,1.9000,1.9000,1000
2020-12-17 19:36:00,1.9000,1.9000,1.9000,1.9000,4003
2020-12-17 19:35:00,1.9000,1.9000,1.9000,1.9000,2000
2020-12-17 19:34:00,1.9200,1.9200,1.9200,1.9200,200
2020-12-17 19:32:00,1.9000,1.9000,1.9000,1.9000,1680
2020-12-17 19:31:00,1.9100,1.9100,1.9100,1.9100,170
2020-12-17 19:27:00,1.9100,1.9100,1.9100,1.9100,100
2020-12-17 19:25:00,1.9101,1.9101,1.9100,1.9100,660
2020-12-17 19:23:00,1.9200,1.9200,1.9200,1.9200,200
2020-12-17 19:21:00,1.9200,1.9200,1.9200,1.9200,500
2020-12-17 19:20:00,1.9200,1.9200,1.9200,1.9200,129
2020-12-17 19:18:00,1.9299,1.9299,1.9299,1.9299,1000
2020-12-17 19:15:00,1.9200,1.9200,1.9200,1.9200,4320
2020-12-17 19:14:00,1.9200,1.9299,1.9200,1.9299,880
2020-12-17 19:12:00,1.9100,1.9200,1.9000,1.9000,20710
2020-12-17 19:06:00,1.9000,1.9100,1.9000,1.9100,8422
2020-12-17 18:59:00,1.8800,1.8800,1.8700,1.8700,5012
2020-12-17 18:58:00,1.8800,1.8800,1.8800,1.8800,2945
2020-12-17 18:57:00,1.9000,1.9000,1.9000,1.9000,203
2020-12-17 18:56:00,1.9300,1.9300,1.9200,1.9200,20938
2020-12-17 18:55:00,1.9300,1.9300,1.9300,1.9300,200
2020-12-17 18:54:00,1.9400,1.9400,1.9300,1.9300,1600
2020-12-17 18:53:00,1.9300,1.9400,1.9300,1.9400,2220
2020-12-17 18:51:00,1.9400,1.9500,1.9400,1.9500,1230
2020-12-17 18:50:00,1.9300,1.9300,1.9300,1.9300,3060
2020-12-17 18:49:00,1.9200,1.9200,1.9200,1.9200,150
2020-12-17 18:48:00,1.9200,1.9200,1.9200,1.9200,400
2020-12-17 18:47:00,1.9300,1.9300,1.9300,1.9300,400
2020-12-17 18:46:00,1.9200,1.9200,1.9200,1.9200,2982
2020-12-17 18:44:00,1.8900,1.9200,1.8700,1.9200,1915
2020-12-17 18:43:00,1.9000,1.9000,1.9000,1.9000,2085
2020-12-17 18:41:00,1.9101,1.9200,1.9100,1.9100,3010
2020-12-17 18:37:00,1.9100,1.9100,1.9000,1.9000,1916
2020-12-17 18:36:00,1.9100,1.9100,1.9100,1.9100,400
2020-12-17 18:34:00,1.9100,1.9100,1.9100,1.9100,4923
2020-12-17 18:32:00,1.9000,1.9000,1.9000,1.9000,217
2020-12-17 18:31:00,1.9100,1.9200,1.9000,1.9000,12589
2020-12-17 18:30:00,1.9100,1.9100,1.9100,1.9100,272
2020-12-17 18:29:00,1.9000,1.9000,1.9000,1.9000,5000
2020-12-17 18:28:00,1.9000,1.9000,1.9000,1.9000,500
2020-12-17 18:27:00,1.9200,1.9200,1.9200,1.9200,8420
2020-12-17 18:26:00,1.9100,1.9100,1.9100,1.9100,3058
2020-12-17 18:24:00,1.9200,1.9300,1.9200,1.9300,765
2020-12-17 18:23:00,1.9100,1.9100,1.9100,1.9100,200
2020-12-17 18:22:00,1.9100,1.9100,1.9000,1.9100,3400
2020-12-17 18:21:00,1.9100,1.9100,1.9100,1.9100,100
2020-12-17 18:20:00,1.9300,1.9300,1.9300,1.9300,100
2020-12-17 18:19:00,1.9000,1.9100,1.9000,1.9100,1446
2020-12-17 18:18:00,1.9000,1.9000,1.9000,1.9000,1802
2020-12-17 18:17:00,1.8900,1.8900,1.8900,1.8900,1299
