timestamp,open,high,low,close,volume
2020-12-17 20:00:00,5.4500,5.4500,5.4200,5.4200,1009
2020-12-17 19:55:00,5.4500,5.4500,5.4500,5.4500,100
2020-12-17 19:38:00,5.4800,5.4800,5.4800,5.4800,1000
2020-12-17 19:16:00,5.5000,5.5000,5.5000,5.5000,200
2020-12-17 19:06:00,5.5000,5.5000,5.5000,5.5000,1000
2020-12-17 18:59:00,5.4500,5.4500,5.4500,5.4500,100
2020-12-17 18:42:00,5.5000,5.5000,5.5000,5.5000,291
2020-12-17 18:40:00,5.4400,5.5000,5.4400,5.5000,1709
2020-12-17 18:32:00,5.3100,5.3100,5.3100,5.3100,100
2020-12-17 18:29:00,5.3100,5.3100,5.3100,5.3100,550
2020-12-17 18:28:00,5.3100,5.3100,5.3100,5.3100,500
2020-12-17 18:27:00,5.4100,5.4400,5.3100,5.3100,8596
2020-12-17 18:16:00,5.5000,5.5000,5.5000,5.5000,610
2020-12-17 18:15:00,5.5000,5.5000,5.5000,5.5000,200
2020-12-17 18:10:00,5.4900,5.4900,5.4900,5.4900,190
2020-12-17 18:06:00,5.5000,5.5000,5.5000,5.5000,100
2020-12-17 17:51:00,5.4999,5.4999,5.4999,5.4999,300
2020-12-17 17:48:00,5.5500,5.5500,5.5500,5.5500,1877
2020-12-17 17:38:00,5.4300,5.4300,5.4100,5.4100,615
2020-12-17 17:36:00,5.4600,5.4600,5.4500,5.4500,683
2020-12-17 17:35:00,5.4600,5.4600,5.4600,5.4600,589
2020-12-17 17:31:00,5.4600,5.4600,5.4600,5.4600,400
2020-12-17 17:30:00,5.4800,5.4800,5.4800,5.4800,100
2020-12-17 17:27:00,5.5000,5.5000,5.5000,5.5000,5005
2020-12-17 17:26:00,5.5000,5.5000,5.4999,5.4999,1150
2020-12-17 17:25:00,5.4998,5.5000,5.4998,5.5000,3000
2020-12-17 17:23:00,5.4500,5.4900,5.4500,5.4900,504
2020-12-17 17:19:00,5.4800,5.4800,5.4800,5.4800,230
2020-12-17 17:18:00,5.5000,5.5000,5.5000,5.5000,100
2020-12-17 17:14:00,5.5000,5.5000,5.5000,5.5000,350
2020-12-17 17:13:00,5.4800,5.4800,5.4800,5.4800,510
2020-12-17 17:12:00,5.5200,5.5200,5.5200,5.5200,500
2020-12-17 17:10:00,5.5000,5.5200,5.5000,5.5200,1415
2020-12-17 17:09:00,5.5198,5.5198,5.5198,5.5198,940
2020-12-17 17:08:00,5.5198,5.5198,5.5198,5.5198,1002
2020-12-17 17:07:00,5.5198,5.5198,5.5000,5.5000,523
2020-12-17 17:06:00,5.5000,5.5000,5.5000,5.5000,100
2020-12-17 17:03:00,5.5400,5.5400,5.5400,5.5400,162
2020-12-17 17:02:00,5.5500,5.5500,5.5500,5.5500,2676
2020-12-17 17:00:00,5.5500,5.5500,5.5500,5.5500,198
2020-12-17 16:59:00,5.5800,5.5800,5.5500,5.5500,528
2020-12-17 16:58:00,5.5800,5.5800,5.5800,5.5800,125
2020-12-17 16:57:00,5.6000,5.6000,5.6000,5.6000,442
2020-12-17 16:56:00,5.5600,5.5800,5.5600,5.5800,323
2020-12-17 16:55:00,5.6200,5.6200,5.5500,5.5500,5462
2020-12-17 16:52:00,5.6200,5.6450,5.6200,5.6450,501
2020-12-17 16:51:00,5.6199,5.6199,5.6199,5.6199,200
2020-12-17 16:49:00,5.6100,5.6100,5.6100,5.6100,145
2020-12-17 16:47:00,5.6100,5.6100,5.6100,5.6100,1200
2020-12-17 16:46:00,5.6200,5.6200,5.6200,5.6200,250
2020-12-17 16:45:00,5.6084,5.6100,5.6084,5.6100,1906
2020-12-17 16:44:00,5.5501,5.6000,5.5501,5.6000,1100
